App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres
"Alizay, pirate girl",FAMILY,4.5,197,11e+6,1000,Paid,2.99,Everyone,Casual;Action & Adventure
Word Search Games in english,FAMILY,4.3,63186,16e+6,10000000,Free,0.0,Everyone,Puzzle;Brain Games
Chess Free,FAMILY,4.3,23772,17e+6,5000000,Free,0.0,Everyone,Board;Brain Games
Tic Tac Toe,FAMILY,4.1,6007,18e+6,1000000,Free,0.0,Everyone,Board;Action & Adventure
Dominos Game ✔️,FAMILY,4.1,2903,16e+6,1000000,Free,0.0,Everyone,Board;Brain Games
Checkers ✔️,FAMILY,4.1,3617,19e+6,1000000,Free,0.0,Everyone,Board;Brain Games
Crazy Colors: Bubbles Matching,FAMILY,4.6,3063,1.6e+6,100000,Free,0.0,Everyone,Board;Brain Games
Chess for Kids - Play & Learn,FAMILY,4.1,3234,47e+6,100000,Free,0.0,Everyone,Puzzle;Brain Games
Block Puzzle : Night in Egypt,FAMILY,4.4,276,16e+6,50000,Free,0.0,Everyone,Puzzle;Brain Games
Mosaic puzzles,FAMILY,4.4,1595,14e+6,500000,Free,0.0,Everyone,Puzzle;Brain Games
RISK: Global Domination,FAMILY,4.0,68559,75e+6,5000000,Free,0.0,Everyone,Board;Action & Adventure
Pino chess,FAMILY,4.8,61,25e+6,1000,Free,0.0,Everyone,Casual;Brain Games
Chess PRO Free,FAMILY,3.8,1123,5.7e+6,100000,Free,0.0,Everyone,Board;Brain Games
All-in-One Mahjong 3 FREE,FAMILY,4.5,566,17e+6,50000,Free,0.0,Everyone,Board;Brain Games
Hactar Go,FAMILY,4.8,97,3.5e+6,1000,Paid,2.99,Everyone,Board;Brain Games
All-in-One Mahjong 3,FAMILY,4.4,38,16e+6,100,Paid,0.99,Everyone,Board;Brain Games
World Racers family board game,FAMILY,4.8,4,42e+6,100,Paid,0.99,Everyone,Board;Pretend Play
SweetLand — Family Board Game,FAMILY,4.2,38,47e+6,1000,Paid,0.99,Everyone,Casual;Pretend Play
Steam: Rails to Riches,FAMILY,4.2,214,67e+6,5000,Paid,4.99,Everyone,Board;Brain Games
Whoowasit? - Best kids game!,FAMILY,4.0,248,26e+6,5000,Paid,2.99,Everyone,Board;Action & Adventure
Lanterns: The Harvest Festival,FAMILY,4.7,185,72e+6,1000,Paid,4.99,Everyone,Board;Brain Games
Tsuro - The Game of the Path,FAMILY,4.7,2195,37e+6,10000,Paid,2.99,Everyone,Board;Brain Games
THE aMAZEing Labyrinth,FAMILY,3.9,1615,1.2e+6,10000,Paid,4.99,Everyone,Board;Brain Games
Chess and Mate,FAMILY,4.5,359,17e+6,5000,Paid,4.99,Everyone,Board;Brain Games
Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,19e+6,10000000,Free,0.0,Everyone,Casual;Music & Video
Sounds for Toddlers FREE,FAMILY,4.4,6190,23e+6,1000000,Free,0.0,Everyone,Educational;Education
Elmo Calls by Sesame Street,FAMILY,3.9,6903,25e+6,1000000,Free,0.0,Everyone,Educational;Pretend Play
Sago Mini Friends,FAMILY,4.4,13155,83e+6,1000000,Free,0.0,Everyone,Education;Pretend Play
Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,94e+6,100000,Free,0.0,Everyone,Education;Education
Tee and Mo Bath Time Free,FAMILY,3.6,418,97e+6,100000,Free,0.0,Everyone,Educational;Education
Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,37e+6,100000,Free,0.0,Everyone,Education;Music & Video
TO-FU Oh!SUSHI,FAMILY,4.1,59917,92e+6,5000000,Free,0.0,Everyone,Education;Pretend Play
DreamWorks Friends,FAMILY,3.6,1042,48e+6,100000,Free,0.0,Everyone,Role Playing;Pretend Play
Avokiddo Emotions,FAMILY,4.6,73,12e+6,1000,Paid,2.99,Everyone,Education;Pretend Play
Nighty Night Circus,FAMILY,4.3,382,15e+6,10000,Paid,2.99,Everyone,Education;Action & Adventure
Sago Mini Babies,FAMILY,4.5,253,83e+6,10000,Paid,3.99,Everyone,Education;Pretend Play
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3396,9.5e+6,50000,Paid,3.99,Everyone,Casual;Pretend Play
Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,19e+6,10000000,Free,0.0,Everyone,Casual;Music & Video
Sounds for Toddlers FREE,FAMILY,4.4,6190,23e+6,1000000,Free,0.0,Everyone,Educational;Education
Elmo Calls by Sesame Street,FAMILY,3.9,6903,25e+6,1000000,Free,0.0,Everyone,Educational;Pretend Play
Sago Mini Friends,FAMILY,4.4,13155,83e+6,1000000,Free,0.0,Everyone,Education;Pretend Play
Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,94e+6,100000,Free,0.0,Everyone,Education;Education
Tee and Mo Bath Time Free,FAMILY,3.6,418,97e+6,100000,Free,0.0,Everyone,Educational;Education
Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,37e+6,100000,Free,0.0,Everyone,Education;Music & Video
TO-FU Oh!SUSHI,FAMILY,4.1,59917,92e+6,5000000,Free,0.0,Everyone,Education;Pretend Play
DreamWorks Friends,FAMILY,3.6,1042,48e+6,100000,Free,0.0,Everyone,Role Playing;Pretend Play
Avokiddo Emotions,FAMILY,4.6,73,12e+6,1000,Paid,2.99,Everyone,Education;Pretend Play
Nighty Night Circus,FAMILY,4.3,382,15e+6,10000,Paid,2.99,Everyone,Education;Action & Adventure
Sago Mini Babies,FAMILY,4.5,253,83e+6,10000,Paid,3.99,Everyone,Education;Pretend Play
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3396,9.5e+6,50000,Paid,3.99,Everyone,Casual;Pretend Play
ROBLOX,FAMILY,4.5,4450890,67e+6,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure
Barbie Life™,FAMILY,3.9,133117,63e+6,5000000,Free,0.0,Everyone,Casual;Pretend Play
Baby Panda Care,FAMILY,4.2,108795,49e+6,10000000,Free,0.0,Everyone,Educational;Pretend Play
Palace Pets in Whisker Haven,FAMILY,4.1,47213,14e+6,5000000,Free,0.0,Everyone,Entertainment;Pretend Play
Sweet Baby Girl - Dream House and Play Time,FAMILY,3.9,95537,58e+6,10000000,Free,0.0,Everyone,Educational;Education
Monster High™,FAMILY,4.1,66660,22e+6,5000000,Free,0.0,Everyone,Casual;Pretend Play
Hello Kitty Lunchbox,FAMILY,4.2,51838,15e+6,5000000,Free,0.0,Everyone,Casual;Creativity
Sweet Baby Girl Newborn Baby,FAMILY,3.8,36028,50e+6,5000000,Free,0.0,Everyone,Educational;Education
COOKING MAMA Let's Cook!,FAMILY,4.3,528745,59e+6,10000000,Free,0.0,Everyone,Educational;Pretend Play
Shopkins World!,FAMILY,4.3,169609,34e+6,10000000,Free,0.0,Everyone,Arcade;Action & Adventure
Ever After High™ Charmed Style,FAMILY,3.9,44062,54e+6,1000000,Free,0.0,Everyone,Casual;Pretend Play
Equestria Girls,FAMILY,4.3,392596,53e+6,10000000,Free,0.0,Everyone,Role Playing;Action & Adventure
Frozen Free Fall,FAMILY,4.3,1574204,37e+6,50000000,Free,0.0,Everyone,Puzzle;Action & Adventure
Nick,FAMILY,4.2,123322,25e+6,10000000,Free,0.0,Everyone 10+,Entertainment;Music & Video
Thomas & Friends: Race On!,FAMILY,4.1,29319,26e+6,5000000,Free,0.0,Everyone,Casual;Action & Adventure
Mad Libs,FAMILY,4.0,8126,61e+6,1000000,Free,0.0,Everyone,Entertainment;Brain Games
Inside Out Thought Bubbles,FAMILY,4.4,623398,58e+6,10000000,Free,0.0,Everyone,Puzzle;Brain Games
ABCmouse.com,FAMILY,4.3,50887,91e+6,5000000,Free,0.0,Everyone,Education;Education
My Little Pony Celebration,FAMILY,4.3,63160,17e+6,1000000,Free,0.0,Everyone,Simulation;Pretend Play
Sago Mini Friends,FAMILY,4.4,13155,83e+6,1000000,Free,0.0,Everyone,Education;Pretend Play
Thomas & Friends: Delivery,FAMILY,4.2,28737,17e+6,1000000,Free,0.0,Everyone,Casual;Action & Adventure
Nasty Goats,FAMILY,4.3,45579,64e+6,1000000,Free,0.0,Everyone,Arcade;Action & Adventure
Starfall Free & Member,FAMILY,4.2,19720,41e+6,1000000,Free,0.0,Everyone,Education;Education
Animal Jam - Play Wild!,FAMILY,4.6,361970,58e+6,5000000,Free,0.0,Everyone,Casual;Pretend Play
Video Editor,FAMILY,4.1,159619,23e+6,5000000,Free,0.0,Everyone,Video Players & Editors;Creativity
Real Racing 3,FAMILY,4.5,354384,71e+6,10000000,Free,0.0,Everyone,Racing;Action & Adventure
Card Wars - Adventure Time,FAMILY,4.3,129603,23e+6,1000000,Paid,2.99,Everyone 10+,Card;Action & Adventure
Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12e+6,100000,Paid,9.0,Everyone,Medical
iBP Blood Pressure,MEDICAL,4.4,578,704e+3,10000,Paid,0.99,Everyone,Medical
Pedi STAT,MEDICAL,4.6,129,2.9e+6,10000,Paid,5.49,Everyone,Medical
ASCCP Mobile,MEDICAL,4.5,63,25e+6,10000,Paid,9.99,Everyone,Medical
Paramedic Protocol Provider,MEDICAL,4.5,171,20e+6,10000,Paid,10.0,Everyone 10+,Medical
MommyMeds,MEDICAL,3.2,45,21e+6,5000,Paid,3.99,Everyone,Medical
Medical ID - In Case of Emergency (ICE),MEDICAL,4.6,717,5.4e+6,5000,Paid,5.99,Everyone,Medical
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2921,25e+6,100000,Paid,24.99,Everyone,Medical
Essential Anatomy 3,MEDICAL,4.1,1533,42e+6,50000,Paid,11.99,Mature 17+,Medical
Vargo Anesthesia Mega App,MEDICAL,4.6,92,32e+6,1000,Paid,79.99,Everyone,Medical
EMT Review Plus,MEDICAL,4.5,199,1.8e+6,10000,Paid,11.99,Everyone,Medical
Muscle Trigger Point Anatomy,MEDICAL,4.4,1361,33e+6,50000,Paid,2.99,Everyone,Medical
2017 EMRA Antibiotic Guide,MEDICAL,4.4,12,3.8e+6,1000,Paid,16.99,Everyone,Medical
ASRA Coags,MEDICAL,4.4,15,5.8e+6,1000,Paid,3.99,Everyone,Medical
IBM Micromedex Drug Info,MEDICAL,3.8,206,9.5e+6,10000,Paid,2.99,Everyone,Medical
Diabetes & Diet Tracker,MEDICAL,4.6,395,19e+6,1000,Paid,9.99,Everyone,Medical
Block Buddy,MEDICAL,4.0,15,5.0e+6,1000,Paid,14.99,Everyone,Medical
Super Hearing Secret Voices Recorder PRO,MEDICAL,5.0,3,23e+6,100,Paid,2.99,Everyone,Medical
EMT Study - NREMT Test Prep,MEDICAL,4.3,35,862e+3,5000,Paid,3.99,Everyone,Medical
Calcium Pro,MEDICAL,3.4,77,9.9e+6,5000,Paid,2.99,Everyone,Medical
Arrhythmias and Dysrhythmias,MEDICAL,4.4,3,24e+6,500,Paid,1.0,Everyone,Medical
EMT PASS,MEDICAL,3.4,51,2.4e+6,1000,Paid,29.99,Everyone,Medical
Pocket Lab Values,MEDICAL,4.3,214,899e+3,10000,Paid,2.99,Everyone,Medical
Medical terms (OFFLINE),MEDICAL,4.4,104,38e+6,1000,Paid,2.99,Teen,Medical
"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,4.4,8,6.5e+6,100,Paid,12.99,Everyone,Medical
ERres- Emergency Medicine,MEDICAL,4.2,45,14e+6,1000,Paid,4.99,Everyone,Medical
FHR 5-Tier 2.0,MEDICAL,5.0,2,1.2e+6,500,Paid,2.99,Everyone,Medical
AnatomyMapp,MEDICAL,4.1,80,48e+6,5000,Paid,14.99,Everyone,Medical
OptoDrum,MEDICAL,3.9,10,378e+3,1000,Paid,5.99,Everyone,Medical
"Migraine, Headache Diary HeadApp Pro",MEDICAL,4.6,156,22e+6,500,Paid,3.49,Everyone,Medical
Blood Pressure Companion,MEDICAL,4.2,178,4.8e+6,1000,Paid,0.99,Everyone,Medical
"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25e+6,10000,Paid,24.99,Everyone,Medical
CCHT PREP,MEDICAL,3.6,25,266e+3,1000,Paid,10.99,Everyone,Medical
Paramedic Meds,MEDICAL,4.5,163,375e+3,10000,Paid,1.99,Everyone,Medical
Advanced Comprehension Therapy,MEDICAL,4.4,3,62e+6,100,Paid,24.99,Everyone,Medical
OmniMedix Medical Calculator,MEDICAL,4.7,25,1.2e+6,1000,Paid,4.99,Everyone,Medical
Lab Values + Medical Reference,MEDICAL,4.5,133,2.8e+6,10000,Paid,2.99,Everyone,Medical
Recognise Foot,MEDICAL,4.2,9,95e+6,1000,Paid,7.49,Everyone,Medical
Anti Mosquito simulation,MEDICAL,4.2,74,2.6e+6,1000,Paid,1.5,Everyone,Medical
Pain Tracker & Diary,MEDICAL,4.3,3,4.6e+6,100,Paid,2.99,Everyone,Medical
Whist - Tinnitus Relief,MEDICAL,4.1,12,5.1e+6,1000,Paid,1.99,Everyone,Medical
Critical Care Paramedic Review,MEDICAL,4.4,17,1.8e+6,1000,Paid,9.99,Everyone 10+,Medical
"End Anxiety Pro - Stress, Panic Attack Help",MEDICAL,4.2,33,53e+6,1000,Paid,3.99,Everyone,Medical
Acupuncture Assistant,MEDICAL,4.5,492,39e+6,10000,Paid,7.99,Everyone,Medical
Number Therapy,MEDICAL,4.4,0,5.3e+6,50,Paid,14.99,Everyone,Medical
InfantRisk Center HCP,MEDICAL,2.6,41,14e+6,1000,Paid,9.99,Everyone,Medical
EMT Tutor NREMT-B Study Guide,MEDICAL,4.6,625,8.4e+6,10000,Paid,3.99,Everyone,Medical
Hospitalist Handbook,MEDICAL,4.8,12,18e+6,1000,Paid,19.99,Everyone,Medical
PTA Content Master,MEDICAL,4.2,64,41e+6,1000,Paid,29.99,Everyone,Medical
Navi Radiography Pro,MEDICAL,4.7,11,100e+6,500,Paid,15.99,Everyone,Medical
Nursing Care Plan NANDA Tables,MEDICAL,3.0,4,3.4e+6,500,Paid,0.99,Everyone,Medical
A Manual of Acupuncture,MEDICAL,3.5,214,68e+6,1000,Paid,33.99,Everyone,Medical
palmPEDi: Pediatric Tape,MEDICAL,4.6,66,2.6e+6,5000,Paid,0.99,Everyone,Medical
GoodRx Drug Prices and Coupons,MEDICAL,4.8,59158,11e+6,1000000,Free,0.0,Everyone,Medical
FollowMyHealth®,MEDICAL,4.6,73118,37e+6,1000000,Free,0.0,Everyone,Medical
Ovia Pregnancy Tracker & Baby Countdown Calendar,MEDICAL,4.8,102858,9.8e+6,1000000,Free,0.0,Everyone,Medical
Teladoc Member,MEDICAL,4.0,2094,23e+6,500000,Free,0.0,Everyone,Medical
myAir™ for Air10™ by ResMed,MEDICAL,3.7,236,18e+6,50000,Free,0.0,Everyone,Medical
Blood Pressure,MEDICAL,4.2,33033,7.4e+6,5000000,Free,0.0,Everyone,Medical
Pregnancy Week By Week,MEDICAL,4.8,78825,11e+6,1000000,Free,0.0,Everyone,Medical
BioLife Plasma Services,MEDICAL,3.5,250,23e+6,100000,Free,0.0,Everyone,Medical
OneTouch Reveal,MEDICAL,3.9,6266,34e+6,500000,Free,0.0,Everyone,Medical
To,MEDICAL,4.2,22,15e+6,10000,Free,0.0,Everyone,Medical
Ovia Fertility Tracker & Ovulation Calculator,MEDICAL,4.8,53743,13e+6,1000000,Free,0.0,Everyone,Medical
Anthem Anywhere,MEDICAL,2.7,2657,24e+6,500000,Free,0.0,Everyone,Medical
Blood Donor,MEDICAL,4.2,4476,20e+6,500000,Free,0.0,Everyone,Medical
My Calendar - Period Tracker,MEDICAL,4.7,156410,14e+6,5000000,Free,0.0,Everyone,Medical
Youper - AI Therapy,MEDICAL,4.6,2006,69e+6,50000,Free,0.0,Everyone,Medical
Zocdoc: Find Doctors & Book Appointments,MEDICAL,4.5,6099,38e+6,500000,Free,0.0,Everyone,Medical
1800 Contacts - Lens Store,MEDICAL,4.7,23160,26e+6,1000000,Free,0.0,Everyone,Medical
Blood Pressure Log - MyDiary,MEDICAL,4.7,8348,2.6e+6,500000,Free,0.0,Everyone,Medical
PulsePoint Respond,MEDICAL,4.5,7837,21e+6,100000,Free,0.0,Everyone,Medical
Ovia Parenting & Baby Development Tracker,MEDICAL,4.7,6185,38e+6,100000,Free,0.0,Everyone,Medical
MyQuest for Patients,MEDICAL,4.0,3803,16e+6,100000,Free,0.0,Everyone,Medical
OptumRx,MEDICAL,3.4,1838,21e+6,100000,Free,0.0,Everyone,Medical
CVS Caremark,MEDICAL,3.5,3707,10e+6,500000,Free,0.0,Everyone,Medical
fred's Pharmacy,MEDICAL,3.0,315,22e+6,100000,Free,0.0,Everyone,Medical
Ada - Your Health Guide,MEDICAL,4.7,87418,14e+6,1000000,Free,0.0,Everyone,Medical
mySugr: the blood sugar tracker made just for you,MEDICAL,4.6,21189,36e+6,1000000,Free,0.0,Everyone,Medical
ClearCareGo Caregiver,MEDICAL,4.2,1746,16e+6,50000,Free,0.0,Everyone,Medical
Pregnancy Calculator and Tracker app,MEDICAL,4.8,69126,61e+6,1000000,Free,0.0,Everyone,Medical
All Mental disorders,MEDICAL,4.5,453,11e+6,100000,Free,0.0,Everyone,Medical
DreamMapper,MEDICAL,4.2,10710,8.5e+6,100000,Free,0.0,Everyone,Medical
ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37e+6,100000,Free,0.0,Everyone,Medical
MoodSpace,MEDICAL,4.5,503,22e+6,50000,Free,0.0,Everyone,Medical
Pill Identifier and Drug list,MEDICAL,4.0,488,17e+6,100000,Free,0.0,Everyone,Medical
HealtheLife,MEDICAL,3.6,190,7.7e+6,100000,Free,0.0,Everyone,Medical
SonicCloud: Hearing App,MEDICAL,4.4,15,39e+6,1000,Free,0.0,Everyone,Medical
Migraine Buddy - The Migraine and Headache tracker,MEDICAL,4.7,26862,30e+6,500000,Free,0.0,Everyone,Medical
Period Tracker,MEDICAL,4.9,100082,3.7e+6,1000000,Free,0.0,Everyone,Medical
LabCorp | Patient,MEDICAL,3.6,27,28e+6,10000,Free,0.0,Everyone,Medical
Anatomy Learning - 3D Atlas,MEDICAL,4.5,72167,16e+6,1000000,Free,0.0,Everyone,Medical
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20e+6,1000,Free,0.0,Everyone,Medical
Moodpath - Depression & Anxiety Test,MEDICAL,4.6,6035,8.9e+6,100000,Free,0.0,Everyone,Medical
Teach Me Anatomy,MEDICAL,4.7,9945,97e+6,500000,Free,0.0,Everyone,Medical
Baritastic - Bariatric Tracker,MEDICAL,4.7,4318,12e+6,100000,Free,0.0,Everyone,Medical
Brilliant Distinctions®,MEDICAL,2.8,78,72e+6,50000,Free,0.0,Everyone,Medical
98point6,MEDICAL,4.6,47,21e+6,10000,Free,0.0,Everyone,Medical
MDLIVE: Talk to a Doctor 24/7,MEDICAL,3.4,650,27e+6,100000,Free,0.0,Everyone,Medical
Free Blood Pressure,MEDICAL,4.4,7,5.7e+6,5000,Free,0.0,Everyone,Medical
Super Ear,MEDICAL,4.0,3498,6.6e+6,100000,Free,0.0,Everyone,Medical
VitusVet: Pet Health Care App,MEDICAL,4.8,3052,12e+6,100000,Free,0.0,Everyone,Medical
Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9e+6,100000,Free,0.0,Everyone,Medical
Dexcom G6,MEDICAL,3.0,45,20e+6,5000,Free,0.0,Everyone,Medical
Nurse Grid,MEDICAL,4.5,1686,15e+6,100000,Free,0.0,Everyone,Medical
Castlight Mobile,MEDICAL,3.7,529,26e+6,100000,Free,0.0,Everyone,Medical
Sanford Guide:Antimicrobial Rx,MEDICAL,4.5,1388,3.3e+6,100000,Free,0.0,Everyone,Medical
Davis's Drug Guide for Nurses,MEDICAL,4.5,572,44e+6,50000,Free,0.0,Everyone,Medical
Vargo Anesthesia Mega App,MEDICAL,4.6,92,32e+6,1000,Paid,79.99,Everyone,Medical
Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12e+6,100000,Paid,9.0,Everyone,Medical
mySugr: the blood sugar tracker made just for you,MEDICAL,4.6,21189,36e+6,1000000,Free,0.0,Everyone,Medical
live Point,MEDICAL,3.6,54,17e+6,5000,Free,0.0,Mature 17+,Medical
Tarascon Pharmacopoeia,MEDICAL,4.4,275,5.8e+6,10000,Free,0.0,Everyone 10+,Medical
Official NBSTSA CST Exam Prep,MEDICAL,4.4,2159,11e+6,10000,Free,0.0,Everyone,Medical
EMT-B Pocket Prep,MEDICAL,4.5,2951,16e+6,50000,Free,0.0,Everyone,Medical
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2921,25e+6,100000,Paid,24.99,Everyone,Medical
5-Minute Clinical Consult,MEDICAL,4.1,84,6.1e+6,10000,Free,0.0,Everyone,Medical
"Pzizz - Sleep, Nap, Focus",MEDICAL,4.3,5521,22e+6,100000,Free,0.0,Everyone,Medical
HESI A2 Pocket Prep,MEDICAL,4.3,2108,28e+6,50000,Free,0.0,Everyone,Medical
Johns Hopkins Guides ABX...,MEDICAL,4.7,73,6.3e+6,10000,Free,0.0,Everyone,Medical
ASCCP Mobile,MEDICAL,4.5,63,25e+6,10000,Paid,9.99,Everyone,Medical
FP Notebook,MEDICAL,4.5,408,60e+6,50000,Free,0.0,Everyone,Medical
Paramedic Protocol Provider,MEDICAL,4.5,171,20e+6,10000,Paid,10.0,Everyone 10+,Medical
5 Minute Clinical Consult 2019 - #1 for 25 years,MEDICAL,4.2,33,8.0e+6,10000,Free,0.0,Everyone,Medical
Open Sesame - Touch Free Control,MEDICAL,4.4,197,20e+6,10000,Free,0.0,Everyone,Medical
Davis's Drug Guide,MEDICAL,3.9,272,6.4e+6,50000,Free,0.0,Everyone,Medical
Deep Sleep and Relax Hypnosis,MEDICAL,4.2,4852,34e+6,100000,Free,0.0,Everyone,Medical
2017 EMRA Antibiotic Guide,MEDICAL,4.4,12,3.8e+6,1000,Paid,16.99,Everyone,Medical
Essential Anatomy 3,MEDICAL,4.1,1533,42e+6,50000,Paid,11.99,Mature 17+,Medical
EMT PASS,MEDICAL,3.4,51,2.4e+6,1000,Paid,29.99,Everyone,Medical
Christella VoiceUp,MEDICAL,4.1,38,70e+6,5000,Free,0.0,Everyone,Medical
Block Buddy,MEDICAL,4.0,15,5.0e+6,1000,Paid,14.99,Everyone,Medical
Language Therapy: Aphasia,MEDICAL,4.4,10,28e+6,1000,Paid,74.99,Everyone,Medical
Complete Anatomy for Android,MEDICAL,4.1,90,21e+6,1000,Free,0.0,Everyone,Medical
GlassesOff,MEDICAL,3.5,1288,38e+6,100000,Free,0.0,Everyone,Medical
e-Anatomy,MEDICAL,4.0,1545,74e+6,100000,Free,0.0,Everyone,Medical
EMT Review Plus,MEDICAL,4.5,199,1.8e+6,10000,Paid,11.99,Everyone,Medical
Registered Dietitian Pocket Prep,MEDICAL,4.3,283,12e+6,5000,Free,0.0,Everyone,Medical
Paramedic Pocket Prep,MEDICAL,4.3,460,13e+6,10000,Free,0.0,Everyone,Medical
Pedi STAT,MEDICAL,4.6,129,2.9e+6,10000,Paid,5.49,Everyone,Medical
AnatomyMapp,MEDICAL,4.1,80,48e+6,5000,Paid,14.99,Everyone,Medical
Diabetes & Diet Tracker,MEDICAL,4.6,395,19e+6,1000,Paid,9.99,Everyone,Medical
A Manual of Acupuncture,MEDICAL,3.5,214,68e+6,1000,Paid,33.99,Everyone,Medical
5 Minute Veterinary Consult: Canine & Feline,MEDICAL,2.3,17,6.8e+6,1000,Free,0.0,Everyone,Medical
Wide address pocket prep,MEDICAL,4.5,513,12e+6,5000,Free,0.0,Everyone,Medical
Nursing Central,MEDICAL,4.3,168,5.8e+6,10000,Free,0.0,Everyone,Medical
PTA Content Master,MEDICAL,4.2,64,41e+6,1000,Paid,29.99,Everyone,Medical
"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25e+6,10000,Paid,24.99,Everyone,Medical
Tinnitus Alleviator,MEDICAL,3.1,82,42e+6,5000,Free,0.0,Everyone,Medical
"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,4.4,8,6.5e+6,100,Paid,12.99,Everyone,Medical
PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13e+6,1000,Free,0.0,Everyone,Medical
Dialysis of Drugs,MEDICAL,2.9,92,1.5e+6,10000,Free,0.0,Everyone,Medical
abeoCoder,MEDICAL,3.1,83,3.2e+6,10000,Free,0.0,Everyone,Medical
Saunders Comprehensive Review NCLEX-PN Examination,MEDICAL,3.7,3,7.7e+6,5000,Free,0.0,Everyone,Medical
LTC AS Legal,MEDICAL,4.0,6,1.3e+6,100,Paid,39.99,Everyone,Medical
Lippincott Nursing Advisor,MEDICAL,3.8,343,26e+6,50000,Free,0.0,Everyone,Medical
Medical ID - In Case of Emergency (ICE),MEDICAL,4.6,717,5.4e+6,5000,Paid,5.99,Everyone,Medical
Official NBSTSA CSFA Exam Prep,MEDICAL,4.4,137,11e+6,1000,Free,0.0,Everyone,Medical
IBM Micromedex Drug Info,MEDICAL,3.8,206,9.5e+6,10000,Paid,2.99,Everyone,Medical
Advanced Comprehension Therapy,MEDICAL,4.4,3,62e+6,100,Paid,24.99,Everyone,Medical
Hospitalist Handbook,MEDICAL,4.8,12,18e+6,1000,Paid,19.99,Everyone,Medical
Visualmed,MEDICAL,4.4,0,3.1e+6,1,Paid,2.99,Everyone,Medical
ABG Master,MEDICAL,4.4,2,1.8e+6,50,Paid,0.99,Everyone,Medical
OrthoFlow,MEDICAL,4.4,0,66e+6,10,Paid,5.99,Everyone,Medical
Be the Expert in Phlebotomy - Professional Nursing,MEDICAL,4.4,0,5.0e+6,1,Paid,0.99,Everyone,Medical
JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9e+6,500,Free,0.0,Everyone,Medical
Sway Medical,MEDICAL,5.0,3,22e+6,100,Free,0.0,Everyone,Medical
Exposure Ed,MEDICAL,3.0,2,16e+6,500,Free,0.0,Everyone,Medical
Nucleus Smart,MEDICAL,3.7,20,19e+6,1000,Free,0.0,Everyone,Medical
Penn State Health OnDemand,MEDICAL,4.4,0,40e+6,50,Free,0.0,Everyone,Medical
Breastfeeding Tracker Baby Log,MEDICAL,4.4,6,23e+6,100,Free,0.0,Everyone,Medical
Lego Ninjago Wallpaper,MEDICAL,4.4,2,15e+6,100,Free,0.0,Everyone,Medical
RT 516 VET,MEDICAL,4.4,0,29e+6,10,Free,0.0,Everyone,Medical
EXOGEN Connects (US),MEDICAL,4.4,0,16e+6,10,Free,0.0,Everyone,Medical
Full Code - Emergency Medicine Simulation,MEDICAL,4.4,0,65e+6,100,Free,0.0,Everyone,Medical
Maricopa AH,MEDICAL,4.4,0,29e+6,100,Free,0.0,Everyone,Medical
Dare EMS Protocols,MEDICAL,4.4,0,20e+6,10,Free,0.0,Everyone 10+,Medical
Pediatric Emergency Guide,MEDICAL,4.4,0,3.8e+6,100,Free,0.0,Everyone,Medical
Weill Cornell Medicine,MEDICAL,4.4,0,19e+6,50,Free,0.0,Everyone,Medical
Doctors Care,MEDICAL,4.4,0,25e+6,10,Free,0.0,Everyone,Medical
PCOS Guide - Fight PCOS naturally,MEDICAL,4.4,0,5.1e+6,100,Free,0.0,Everyone,Medical
EVA - Menstrual calendar and fertility,MEDICAL,4.4,25,16e+6,1000,Free,0.0,Everyone,Medical
